Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2023-12-25 11:00 AM,2023,12,25,11,71.0,159,Unhealthy,73.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 12:00 PM,2023,12,25,12,80.0,164,Unhealthy,89.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 01:00 PM,2023,12,25,13,43.6,121,Unhealthy for Sensitive Groups,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 02:00 PM,2023,12,25,14,28.0,84,Moderate,12.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 03:00 PM,2023,12,25,15,20.5,69,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 04:00 PM,2023,12,25,16,20.2,68,Moderate,19.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 05:00 PM,2023,12,25,17,27.8,84,Moderate,35.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 06:00 PM,2023,12,25,18,99.4,174,Unhealthy,170.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 07:00 PM,2023,12,25,19,122.4,186,Unhealthy,145.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 08:00 PM,2023,12,25,20,161.5,212,Very Unhealthy,200.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 09:00 PM,2023,12,25,21,182.8,233,Very Unhealthy,204.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 10:00 PM,2023,12,25,22,185.9,236,Very Unhealthy,189.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 11:00 PM,2023,12,25,23,138.8,194,Unhealthy,91.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-26 12:00 AM,2023,12,26,00,145.2,197,Unhealthy,151.7,UG/M3,1 Hr,Valid
